id_str,text,created_at,"('user', 'id_str')"
737618243204960256,RT @SingaporeAir: Happy 70th Birthday @HeathrowAirport! #SingaporeAir is proud to be flying there for 45 years since 1971. #LHR70,Tue May 31 12:14:28 +0000 2016,2401797954
737618359856947200,"Voli low cost, la Regione Puglia blinda l'accordo con Ryanair: via libera a 14 milioni di euro: La giunta app... https://t.co/MHB0ZFhV7e",Tue May 31 12:14:55 +0000 2016,4504378643
737618373937266691,@StansaidAirport @Friggy perfect for Ryanair....!!,Tue May 31 12:14:59 +0000 2016,1286729844
737618402840219651,@easyJet are you planning cancellations for this week for flights from Nice to Liverpool?,Tue May 31 12:15:06 +0000 2016,378536898
737618405264523265,@channknz ah moi aussi j'etais partie avec KLM mais jusqu'au pays bas. Bref jte hais,Tue May 31 12:15:06 +0000 2016,815824200
737618454627254273,@easyJet what's up with this flight from Paris to Glasgow delay? Weather?,Tue May 31 12:15:18 +0000 2016,36911127
737618472788590593,@AmericanAir Flight 1677 leaving STL 6am today Tuesday May 31st,Tue May 31 12:15:22 +0000 2016,737609644831449091
737618473870888960,Kylie Minogue in Balmain - Qantas Spirit of Australia Party in Beverly Hills https://t.co/voBfsHmdUO #KylieMinogue,Tue May 31 12:15:23 +0000 2016,701796756187701248
737618502878646272,EasyJet tightens up rules on late arrivals  - https://t.co/jsyUW5EDy0,Tue May 31 12:15:30 +0000 2016,221105876
737618504770150400,No ❤️ from @AmericanAir - missed flight - 1st class downgrade to coach &amp; had to pay a bunch of $$ for a lesser seat.. #confused,Tue May 31 12:15:30 +0000 2016,30125772
737618522398818309,RT @Rose_just_Rose: Η αλλη γυρνάει απο Ερασμους με Ryanair. Καλα ολόκληρο εξάμηνο δυο μπλουζάκια φόραγε;,Tue May 31 12:15:34 +0000 2016,551053092
737618524563116032,RT @CarlosLoret: Aerolíneas Lufthansa y Latam suspenderán vuelos a Venezuela de manera indefinida. #PrimeroNoticias @Diana_vucetich,Tue May 31 12:15:35 +0000 2016,2469858240
737618526156922880,¡Entérate! El gobierno adeuda 100 millones de dólares a Lufthansa https://t.co/2MhFSKEXjb https://t.co/Bkp4esNFdu,Tue May 31 12:15:35 +0000 2016,2207957774
737618529537560581,RT @Pensasencko: Noticias - Aislamiento de #Venezuela crece con cancelación d los vuelos d Lufthansa a #CC https://t.co/EroEEVxZbl https://…,Tue May 31 12:15:36 +0000 2016,2377551619
737618581815328768,"#Titulares Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/JWifVKsC8k",Tue May 31 12:15:48 +0000 2016,127668868
737618588417163267,Te harde landing KLM op Schiphol door onduidelijkheid automatische piloot [rapport]: SCHIPHOL... https://t.co/4tgnmcaOkG Leidsch Dagblad,Tue May 31 12:15:50 +0000 2016,1448492712
737618612547031043,RT @mserdel: @Ryanair hi! I have a flight tomorrow and can't find the reference number. Can you help me?,Tue May 31 12:15:56 +0000 2016,751141962
737618617118773248,"Travelling on Qantas today? Stop by for a meal, snack or beverage. We've got the best music in the airport. mjcsyd Sydintl",Tue May 31 12:15:57 +0000 2016,735318639218466816
737618620755251201,"@AirFranceFR OK, will i be informed? I assume call center is an official department of AirFrance thats why it's been recorded. Thank you",Tue May 31 12:15:58 +0000 2016,96655597
737618651759529985,easyJet to turn passengers away if they arrive less than 30-minutes before a flight: THOSE running late will ... https://t.co/DMNyoGHq2r,Tue May 31 12:16:05 +0000 2016,535117577
737618656025141249,Ryanair welcomes over 30 new aircraft in first four months of 2016 https://t.co/UYqQcWlFp7,Tue May 31 12:16:06 +0000 2016,161117362
737618680452763648,RT @easyJet: Like the look of #GOT’s Dorne? You can find your own slide of Westeros paradise in Seville! 🎬 #DestinationOfTheWeek https://t.…,Tue May 31 12:16:12 +0000 2016,391608261
737618682663206913,easyJet to turn passengers away if they arrive less than 30-minutes before a flight https://t.co/FiHSMvqCuA,Tue May 31 12:16:12 +0000 2016,4099072332
737618686685548546,@Ryanair mi potete confermare se nelle dimensioni max del bagaglio a mano sono da comprendere ruote e maniglia oppure no?,Tue May 31 12:16:13 +0000 2016,3307519175
737618730369179648,AA Refusing EU passenger rights! Says No to refund we are legally entitled to. @MericanAirlinez  @AmeriAirSux  @Americanair @AAirlinesSucks,Tue May 31 12:16:24 +0000 2016,725388276614438912
737618752418635780,Lufthansa to suspend flights to Venezuela https://t.co/QOgzweQ3bq,Tue May 31 12:16:29 +0000 2016,233158352
737618760513818624,Venezuela debe a Lufthansa más de $100 millones https://t.co/0b5cSkBZS8 #VersionFinal #SiguemeYTeSigo,Tue May 31 12:16:31 +0000 2016,2275106526
737618766234689536,RT @juanpgarciac: Motor turismo en marcha 👌 https://t.co/04Ha6mXw6j,Tue May 31 12:16:32 +0000 2016,731750659
737618803530440704,@MissCatHarvey @British_Airways can you follow me please. Got something to ask. Thanks,Tue May 31 12:16:41 +0000 2016,236089501
737618817237454849,"@easyJet Pire compagnie low-cost. 9 heures de retard, aucun dédommagement ni remboursement des frais occasionnes!Et sans explication valable",Tue May 31 12:16:44 +0000 2016,973474082
737618842269028352,"RT @SingaporeAir: Pre-select faves w/ our #KrisWorld app on #SingaporeAirA350, your #UltimateA350Experience: https://t.co/83MBgL1Obv https:…",Tue May 31 12:16:50 +0000 2016,574389856
737618885357101056,I beat @Quaduor as @AmericanAir's No. 1 fan! https://t.co/lyyEaDegS3 Get it: https://t.co/KvdwgEEeNi,Tue May 31 12:17:01 +0000 2016,163118740
737618912519426048,"@British_Airways https://t.co/89ycYlK7fq 1hr is enough for connecting within term3? BA218 5/31 to BA704 6/1 me and babies, 4months and 4yrs",Tue May 31 12:17:07 +0000 2016,2155557044
737618926872363010,"@DeltaAssist @klm interesting that there are 3 families on the flight, and none of them get the family row with infant bassinet. #royalfail",Tue May 31 12:17:11 +0000 2016,58364526
737618930768846849,#TitularesDNELM  “Lufthansa rechaza que le cancelen su deuda con salchichas”,Tue May 31 12:17:12 +0000 2016,1691284729
737618937731526656,KLM neemt maatregelen na fout piloten #Weerenverkeer https://t.co/ecbbmR0uji,Tue May 31 12:17:13 +0000 2016,728232020
737618939144863744,RT @Qantas: Happy 70th Anniversary @HeathrowAirport – We are proud to be partnering with you to celebrate #LHR70 https://t.co/prZPZBVAY6,Tue May 31 12:17:14 +0000 2016,1724072449
737618944232558592,"RT @el_pais: La mayor aerolínea latinoamericana suspende vuelos a Venezuela como ya han hecho Lufthansa, Air Canada y Alitalia https://t.co…",Tue May 31 12:17:15 +0000 2016,25073073
737618951765528576,@telegraaf stuurt excuses(sorry) dat u vlucht vertraagd is!! Erg netjes van KLM!! Trots op KLM dat ze doen eigen best!!! Hopelijk volgend,Tue May 31 12:17:17 +0000 2016,146872603
737618963278876672,https://t.co/rtlftUcbYw,Tue May 31 12:17:19 +0000 2016,3213850441
737619033223274496,"@easyJet It's elitist bollocks actually. You have more money, you get special privileges. Most airlines allow a personal item.",Tue May 31 12:17:36 +0000 2016,20368400
737619079108775938,@airfrance will send a dm,Tue May 31 12:17:47 +0000 2016,16630449
737619101183442945,@British_Airways Cheers brother.,Tue May 31 12:17:52 +0000 2016,56635616
737619109299421185,"In February I took my first trip to Australia with Qantas, made up of two lengthy flights of seven and thirteen... https://t.co/qZkWbEILQj",Tue May 31 12:17:54 +0000 2016,15582847
737619128819798016,https://t.co/qidZTqOWVk #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:17:59 +0000 2016,3336001360
737619130573062144,https://t.co/JnrsSioCLz #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:17:59 +0000 2016,3336001360
737619134616350720,https://t.co/WTnftubAFM #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:18:00 +0000 2016,3336001360
737619135778131968,https://t.co/Zg9EkxV5r5 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:18:00 +0000 2016,3336001360
737619139599159296,https://t.co/kZ0iIMkXO6 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:18:01 +0000 2016,3336001360
737619141625008128,https://t.co/cJ8hcT3JGR #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:18:02 +0000 2016,3336001360
737619143411830784,https://t.co/v6rnXFAqt9 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:18:02 +0000 2016,3336001360
737619145735438336,Still #StuckInDC thanks to @AmericanAir. #10HourDelay https://t.co/A8MdASoeAx,Tue May 31 12:18:03 +0000 2016,3905385518
737619203444740096,RT @NTN24ve: #EnVideo Aerolínea Lufthansa anuncia suspensión de servicios de Caracas a Fráncfort a partir del 18 de junio https://t.co/pX65…,Tue May 31 12:18:17 +0000 2016,127668868
737619245954011137,@telegraaf jaar weer vliegen met KLM!!! Veel succes en steun gewenst voor KLM!!! En op jullie foto staat prachtige zwaan!!!,Tue May 31 12:18:27 +0000 2016,146872603
737619250601283584,"KLM zet voor de zomer stap richting nieuwe organisatie - 

KLM zet nog voor de ... - https://t.co/YOq0dyJUIS https://t.co/I5zZS8Oya6",Tue May 31 12:18:28 +0000 2016,715905137823326209
737619356096430082,"@KLM Dank, ik wacht het af. Wat betreft stoelen, ik gaf het aan aangezien dat een onderdeel was van het proces op de website.",Tue May 31 12:18:53 +0000 2016,553595936
737619361364475904,"Fair enough, but do they compensate when their flights are delayed? ⚡️ ""easyJet announce crackdown on latecomers""

https://t.co/r2V06Zz0tN",Tue May 31 12:18:54 +0000 2016,2611208694
737619368805294080,KLM neemt maatregelen na fout piloten https://t.co/MwEfNm67ke #Nieuws #Nederland,Tue May 31 12:18:56 +0000 2016,1665457951
737619378284335104,"Viaja a Londres-Stansted (STN), Londres desde Barcelona por 59,98 € - 2016-11-10 a 2016-11-13 https://t.co/wETYIroWIZ",Tue May 31 12:18:58 +0000 2016,3372062415
737619380142374913,"Vuela desde Madrid a Lanzarote (ACE) por 66,80 € - 2016-09-22 a 2016-09-25 https://t.co/jTFxjc2ghh",Tue May 31 12:18:59 +0000 2016,3372062415
737619380905902080,"British_Airways: AdamKinYork If only, Adam! We could do with some sunshine up here as well! ^Kayleigh",Tue May 31 12:18:59 +0000 2016,3031204060
737619382474416129,"British_Airways: libovskii Sorry to hear your bag is still delayed, Anya. As soon as it's passed to the courier they will contact you. ^Gill",Tue May 31 12:18:59 +0000 2016,3031204060
737619383942537216,"British_Airways: kingsleh Hi Kingsley, it would be 30,000 Avios to upgrade from WTP to Club World off peak. This is each way. Thanks! ^Jamie",Tue May 31 12:19:00 +0000 2016,3031204060
737619385985204224,@easyJet  wherr do you get the tomato juice from?,Tue May 31 12:19:00 +0000 2016,98376705
737619386526093315,"British_Airways: djdarlo  You're welcome, David. Enjoy the flight and NYC. ^Gill",Tue May 31 12:19:00 +0000 2016,3031204060
737619387729989632,"British_Airways: streetgospel Lots of flags there, Jim. Unfortunately the skies are a bit greyer here in Newcastle! ^Jamie",Tue May 31 12:19:00 +0000 2016,3031204060
737619389210595328,British_Airways: roylawrance  Sorry we're following you now. ^Gill,Tue May 31 12:19:01 +0000 2016,3031204060
737619390137524224,"British_Airways: danielwje We hope you managed to get on your way without too much disruption, Dan? ^Jamie",Tue May 31 12:19:01 +0000 2016,3031204060
737619392624656384,"British_Airways: emjfrost  Did you order a special meal, Emma? ^Gill",Tue May 31 12:19:02 +0000 2016,3031204060
737619395694977024,British_Airways: Umbyboy Sorry the First Lounge in T5 is cold. Please be assured we'll feed this back for you. ^Kayleigh,Tue May 31 12:19:02 +0000 2016,3031204060
737619399251742720,"KLM: poipoi43 Bedankt Elly, we gaan voor je kijken. We raden aan je tweet met boekingscode te verwijderen.",Tue May 31 12:19:03 +0000 2016,3031204060
737619400380010496,"KLM: sabinefeirabend Hallo Sabine, wat vervelend om te horen. Ging dit om de vlucht uit LAX die rond het middaguur is gearriveerd? &gt;&gt;",Tue May 31 12:19:04 +0000 2016,3031204060
737619402086961152,@Ryanair how much is it to change the name on two flights,Tue May 31 12:19:04 +0000 2016,20196618
737619402061799424,KLM: sabinefeirabend Heb je op de luchthaven een Property Irregularity Report ingevuld? Zou je ons hier het referentie van willen versturen…,Tue May 31 12:19:04 +0000 2016,3031204060
737619404289019904,KLM: sabinefeirabend via Direct Message? Dan gaan wij de laatste status van de vertraagde bagage bekijken. &lt;&lt;,Tue May 31 12:19:04 +0000 2016,3031204060
737619405341872128,"KLM: J_Schreuders Bedankt voor het signaleren, Jeremy. Wij geven dit intern door.",Tue May 31 12:19:05 +0000 2016,3031204060
737619406088482816,"KLM: GermundDaal We gaan ermee aan de slag, Germund. Wij kunnen vooraf geen stoelen voor je reserveren, dat kan pas wanneer de boeking is &gt;&gt;",Tue May 31 12:19:05 +0000 2016,3031204060
737619407799603201,KLM: GermundDaal &gt;&gt; aangemaakt. We kunnen het dus niet garanderen maar we doen ons uiterste best. We komen zo snel mogelijk bij je terug!,Tue May 31 12:19:05 +0000 2016,3031204060
737619409498345472,"KLM: torgbr Hei! Så kjedelig å høre at bagasjen din er forsinket! Har du fått en PIR nummer, da du rapporterte savnet bagasje på flyplassen?",Tue May 31 12:19:06 +0000 2016,3031204060
737619410706440192,"KLM: oyesholz We're very sorry to hear the struggles that you've encountered, Oyesola. Is everything sorted out now with your flights?",Tue May 31 12:19:06 +0000 2016,3031204060
737619413524848643,"RT @SilverSpoonLDN: SHINY NEW POST!! @British_Airways First Class Review
https://t.co/yc6xxBma9u #travelblog #luxurytravel https://t.co/0Rr…",Tue May 31 12:19:07 +0000 2016,48309839
737619415961767936,"RT @el_pais: La mayor aerolínea latinoamericana suspende vuelos a Venezuela como ya han hecho Lufthansa, Air Canada y Alitalia https://t.co…",Tue May 31 12:19:07 +0000 2016,218107857
737619424740397056,RT @DeNuevoEn: #TitularesDNELM  “Lufthansa rechaza que le cancelen su deuda con salchichas”,Tue May 31 12:19:09 +0000 2016,67736078
737619435888902144,Latam sigue el ejemplo de Lufthansa y suspende sus vuelos a Caracas por la crisis  #AHORA,Tue May 31 12:19:12 +0000 2016,716939168388132865
737619441387634688,"Grupo LATAM y Aerolinea LUFTHANSA sispenden operaciones en Venezuela

https://t.co/eNrqCQnBMC",Tue May 31 12:19:13 +0000 2016,499771986
737619558698098688,@KLM Is it possible to use the way back flight without taking the first one if I bought both together? Thannks!,Tue May 31 12:19:41 +0000 2016,16185220
737619579216617472,@Ryanair how come I can't send yous a private message,Tue May 31 12:19:46 +0000 2016,438433875
737619585877303296,"@British_Airways Flying BA: BAH&gt;LHR. Usually fly Gulf Air &amp; they don't ask for £300 to reserve seats! BA? Never again, just another RyanAir.",Tue May 31 12:19:48 +0000 2016,256893127
737619596056743937,Te harde landing KLM op Schiphol door onduidelijkheid automatische piloot [rapport]: SCHIPH... https://t.co/4gVU4tfsWl Gooi en Eemlander,Tue May 31 12:19:50 +0000 2016,1448492712
737619661219500032,@KLM yes - so one re-arranged yesterday has now been cancelled,Tue May 31 12:20:06 +0000 2016,246726172
737619666198102017,"@SingaporeAir I flew with you to NZ &amp; it was superb, here's the piece I wrote on my stay which mentions your airline https://t.co/NWChzVNBES",Tue May 31 12:20:07 +0000 2016,2457229340
737619675270524928,"By redarctic on Instagram: #KLM #747 #boeing #sky #Flight #sea #fly 
@klm #aviationphotos … https://t.co/pyAcq0Jjpi https://t.co/yepMuc4rS8",Tue May 31 12:20:09 +0000 2016,4195526112
737619675241009153,Dark clouds above klm https://t.co/FxFxu6RKPI,Tue May 31 12:20:09 +0000 2016,733091616035078146
737619697542258688,#Vídeo | ▶  Latam Airlines sigue a Lufthansa y suspende temporalmente los vuelos a Venezuela https://t.co/PobhkiV3Dt https://t.co/rMl41u42N6,Tue May 31 12:20:14 +0000 2016,14942767
737619713149145088,"@AmericanAir Yes i have just checked, but nothing...",Tue May 31 12:20:18 +0000 2016,249334168
737619740441579520,#Qantas puts beauty of Australia on show #Qantas... https://t.co/xzAMELlBCL,Tue May 31 12:20:25 +0000 2016,2810050196
737619806652764161,@Ryanair can you dm me,Tue May 31 12:20:40 +0000 2016,171871547
737619815590944768,https://t.co/OzJXXBjNxX #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:43 +0000 2016,4130868855
737619817721528320,https://t.co/Ej7iU5dY7w #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:43 +0000 2016,4130868855
737619820108087296,https://t.co/pUtnlpe9uQ #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:44 +0000 2016,4130868855
737619820707872768,Lufthansa says owed more than $100 million by Venezuela. World airlines have $575m trapped in Nigeria.  https://t.co/frS1R0J520 via @Reuters,Tue May 31 12:20:44 +0000 2016,44573030
737619821538508800,https://t.co/b2kR39BWvM #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:44 +0000 2016,4130868855
737619822452826113,https://t.co/0uOeePSGMz #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:44 +0000 2016,4130868855
737619824377896960,https://t.co/fRTyTFdmVE #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:45 +0000 2016,4130868855
737619826580041728,https://t.co/rqeItNDaYY #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:45 +0000 2016,4130868855
737619827846709248,https://t.co/5tAnhTOGpG #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:45 +0000 2016,4130868855
737619828907900928,https://t.co/7LT1C9Hd6y #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:46 +0000 2016,4130868855
737619830774206466,https://t.co/rwc8znpYTR #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:46 +0000 2016,4130868855
737619832842002433,https://t.co/OAd7DysoN7 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:47 +0000 2016,4130868855
737619832867160065,@easyJet Have a medical leg brace (carbon fibre) that I need to wear on my flight on 02/06. Will this be ok?,Tue May 31 12:20:47 +0000 2016,1156982882
737619834515640320,https://t.co/NWDJrtSjZP #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:47 +0000 2016,4130868855
737619834255474690,"@British_Airways Your office should never be closed. You sent a text with 2 office numbers, both were shut. Useless. Now fighting for comp.",Tue May 31 12:20:47 +0000 2016,362375032
737619835820052480,https://t.co/mnbgKqIKEV #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 12:20:47 +0000 2016,4130868855
737619854857900033,@easyJet 🙄🙄 not impressed at all. Delayed on my way and on the way home. 😢🇫🇷🇬🇧,Tue May 31 12:20:52 +0000 2016,711485213
737619876450181122,@British_Airways thanks Kayleigh!,Tue May 31 12:20:57 +0000 2016,1288484797
737619905885831168,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 12:21:04 +0000 2016,61553773
737619918791839744,Te harde landing KLM op Schiphol door onduidelijkheid automatische piloot [rapport] #Haarlemmermeer https://t.co/d0FJuCQXa0,Tue May 31 12:21:07 +0000 2016,1525062578
737619928010739712,Lufthansa y LATAM suspenden vuelos a Venezuela https://t.co/nf3GzGchGu #Queretaro https://t.co/hqy4M5jxqj,Tue May 31 12:21:09 +0000 2016,1056776491
737619931861155841,Qantas puts beauty of Australia on show #Qantas... https://t.co/Jbzz8S7gMi #Qantas,Tue May 31 12:21:10 +0000 2016,2935344994
737619933828239360,RT @YVnoticia: ¡Entérate! El gobierno adeuda 100 millones de dólares a Lufthansa https://t.co/2MhFSKEXjb https://t.co/Bkp4esNFdu,Tue May 31 12:21:11 +0000 2016,185063972
737619935136862209,#maipiuryanair @Ryanair,Tue May 31 12:21:11 +0000 2016,1103363678
737619953713438720,"@Ryanair not impressed with your live chat, auto responses which don't answer my question and excessively prolonged reply times",Tue May 31 12:21:15 +0000 2016,49117046
737619992888279040,@EtihadAirways  please ... We have been waiting almost 48 hours,Tue May 31 12:21:25 +0000 2016,1920975218
737620022445543425,"@MissCatHarvey @British_Airways it won't stop you drinking tomato juice, will it? Mon the jags!! 😊😊",Tue May 31 12:21:32 +0000 2016,2472429148
737620035041009665,@Ryanair can you check your dms from me please,Tue May 31 12:21:35 +0000 2016,2829879015
737620054695682048,@British_Airways Flying BA331 + BA287 on June 3rd - Possible to board directly at Heathrow to avoid french strikes ? Thanks,Tue May 31 12:21:40 +0000 2016,276562207
737620064367583236,"It's probably boasting, but #Qantas First Class is definitely the best way to get to @rosellacottage @ourrosedale https://t.co/kpCZB2jKB9",Tue May 31 12:21:42 +0000 2016,1853687066
737620102275694597,Les chaussures connectées d'EasyJet https://t.co/3WPsPeFvR8,Tue May 31 12:21:51 +0000 2016,255530895
737620113734664192,I earn @AmericanAir #AAdvantage miles to celebrate milestones like __________. #MilesForMilestones #Promotion https://t.co/QbYXuzq1UI,Tue May 31 12:21:54 +0000 2016,22129243
737620121267503104,Volo Ryanair da Bologna 190€ da Bergamo 70€ MA ALLORA MA COS'È QUESTA DISCRIMINAZIONE PER I BOLOGNESI MA INSOMMA,Tue May 31 12:21:55 +0000 2016,3147598703
737620152355672066,Lufthansa expands SA operations with direct flights between Frankfurt and Cape Town https://t.co/TEeFWlmyCH,Tue May 31 12:22:03 +0000 2016,119403545
737620217854066688,NetLine/Ops ++ Track half of the group photo (@ Lufthansa Conference &amp; Training Center) https://t.co/eyOmcWdwGO https://t.co/GlueAXMEGx,Tue May 31 12:22:18 +0000 2016,375149824
737620220148342784,KLM neemt maatregelen na fout piloten: De KLM heeft maatregelen genomen om… https://t.co/xpEHTWuk6o #nieuws #nl,Tue May 31 12:22:19 +0000 2016,203620099
737620233423228929,"RT @JG_Tejada: La línea 3 del Metro partirá de Albrook y recorrerá Arraiján, Nuevo Chorrillo, llegando a Ciudad del Futuro. Tendrá 26.7 klm…",Tue May 31 12:22:22 +0000 2016,4748566750
737620266142961665,So these all were march 2013 so the 5 years that you give to me are still in your corrupt system I suppose?@KLM,Tue May 31 12:22:30 +0000 2016,733091616035078146
737620360279916545,cosa ho trovato! PUZZLE Lufthansa 1000 pezzi 1998 vintage Raro Rare Official gadget NUOVO NEW https://t.co/l67OgJO2aA via @eBay_Italia,Tue May 31 12:22:52 +0000 2016,3079872689
737620364310806528,EasyJet met à jour son app iOS et prend en charge Apple Pay https://t.co/6Svx6aL4Sj https://t.co/YNXuzBUmH8,Tue May 31 12:22:53 +0000 2016,6789202
737620367284527104,EasyJet met à jour son app iOS et prend en charge Apple Pay https://t.co/7uZ1gCpVJM https://t.co/mykXQyWlye,Tue May 31 12:22:54 +0000 2016,169633684
737620370199576576,EasyJet met à jour son app iOS et prend en charge Apple Pay https://t.co/wnZR2g7F8g https://t.co/VtcsAQf0oI,Tue May 31 12:22:55 +0000 2016,526374246
737620379557056512,RT @DeNuevoEn: #TitularesDNELM  “Lufthansa rechaza que le cancelen su deuda con salchichas”,Tue May 31 12:22:57 +0000 2016,765202064
737620392265678848,RT @Mac4ever: EasyJet met à jour son app iOS et prend en charge Apple Pay https://t.co/6Svx6aL4Sj https://t.co/YNXuzBUmH8,Tue May 31 12:23:00 +0000 2016,299909517
737620400826286081,#Dinero | No más vuelos de Lufthansa y Latam para #Caracas - https://t.co/AoDvWI0Cz0 https://t.co/qdBIW3nF8y,Tue May 31 12:23:02 +0000 2016,1119658682
737620461949837312,"RT @marianosullivan: Ryanair CTO John Hurley ""Get to dev ops and do it quickly"" #FutureScope",Tue May 31 12:23:17 +0000 2016,15812482
737620467863805952,"RT @eivindtraedal: Hahaha, hva faen er det Aftenposten holder på med? Gisp! @erna_solberg hadde argumenter mot Ryanair! Hold forsida!  http…",Tue May 31 12:23:18 +0000 2016,152785988
737620470191824897,KLM neemt maatregelen na fout piloten (parool.nl) https://t.co/Zd5jMre9hZ https://t.co/QBiFBIwJLP,Tue May 31 12:23:19 +0000 2016,2255626489
737620501317582848,RT @exp_empresas: #Vídeo | ▶  Latam Airlines sigue a Lufthansa y suspende temporalmente los vuelos a Venezuela https://t.co/PobhkiV3Dt http…,Tue May 31 12:23:26 +0000 2016,868421378
737620513082605569,@AustriaDaily - Lufthansa kommt in Nigeria nicht an ihr Geld: Die AUA-Mutter hat offenbar P... https://t.co/kgGHy4P8Zb #wirtschaft #news,Tue May 31 12:23:29 +0000 2016,1632960294
737620514458337280,@VirginAtlantic does your planes from Heathrow to jfk have on board wifi for economy tickets?,Tue May 31 12:23:29 +0000 2016,926487961
737620535769595907,Lufthansa kommt in Nigeria nicht an ihr Geld https://t.co/xfnYWTfGDZ,Tue May 31 12:23:34 +0000 2016,34256821
737620537506041857,#diepresse #news Lufthansa kommt in Nigeria nicht an ihr Geld: Die AUA-Mutter hat offenbar Proble... https://t.co/Yh9o5XlPN9 #wirtschaft,Tue May 31 12:23:35 +0000 2016,3060290038
737620545244561409,@SpeedBird_NCL will @KLM continue TNCM flights and with what aircraft,Tue May 31 12:23:36 +0000 2016,1133486047
737620546230222849,WTF!!! https://t.co/SNpWChmwJ8,Tue May 31 12:23:37 +0000 2016,1860062166
737620551804563457,"@EtihadAirways Hey, I wanted to book a flight from Paris to Beirut but it was not possible on your site nor your app, can you help me? :)",Tue May 31 12:23:38 +0000 2016,622549652
737620582011785216,Hats off @SpaethFlies! https://t.co/u0ryKCwBc2,Tue May 31 12:23:45 +0000 2016,2153531058
737620588404039680,https://t.co/Ioyy03DnFG My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:47 +0000 2016,3370942673
737620589440045056,https://t.co/KpXhIi7QeF My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:47 +0000 2016,3370942673
737620590547341312,https://t.co/bWIDTfmoSE My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:47 +0000 2016,3370942673
737620591797243904,https://t.co/O0dGrj3f6D My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:48 +0000 2016,3370942673
737620593353326592,https://t.co/PtYt2MLWCj My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:48 +0000 2016,3370942673
737620594418651136,https://t.co/okXR8wXXJV My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:48 +0000 2016,3370942673
737620595932860416,https://t.co/wEhobpwa4E My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:49 +0000 2016,3370942673
737620597056897024,https://t.co/qnhpYRxFxJ My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:49 +0000 2016,3370942673
737620598797504512,https://t.co/Lo6LLAB33A My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:49 +0000 2016,3370942673
737620599925837824,https://t.co/2c1dY2k8Wl My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:50 +0000 2016,3370942673
737620601175703552,https://t.co/ekPHdEkapS My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:50 +0000 2016,3370942673
737620602358517760,https://t.co/GA1oTAjmV4 My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:50 +0000 2016,3370942673
737620603369324544,https://t.co/hT0JnOlu9a My #TeenChoice nominee for #SocialMediaQueen is Lady Gaga,Tue May 31 12:23:50 +0000 2016,3370942673
737620647547830273,RT @pmanzo70: Lufthansa anuncia que dejará de prestar servicio en Venezuela https://t.co/ElmFs03vhx https://t.co/Y49dDJzGLw,Tue May 31 12:24:01 +0000 2016,521546777
737620673821081600,I earn @AmericanAir #AAdvantage miles to celebrate milestones like __________. #MilesForMilestones #Promotion https://t.co/0pPdHwbgcM,Tue May 31 12:24:07 +0000 2016,398080183
737620684751446016,"RT @PerVassbotn: Drittpakke? Javisst, eksemplarisk.  https://t.co/Wqia3Ds3jZ",Tue May 31 12:24:10 +0000 2016,4892049405
