id_str,text,created_at,"('user', 'id_str')",cleaned_text,sentiments
737584700697382914,"RT @Ryanair: Did you know, in other countries, summer lasts longer than just 1 week? https://t.co/cgLkPqmZBx https://t.co/ixMxyHaKVM",Tue May 31 10:01:10 +0000 2016,122500529,rt ryanair did know countri summer last longer week,-1
737584726462988290,"LAST CHANCE to win prizes with Qantas including 2 International Business tickets to Australia - closes tonight
https://t.co/Vv7yTTyh5b",Tue May 31 10:01:17 +0000 2016,16882628,last chanc win prize qanta includ intern busi ticket australia close tonight,0
737584729214451712,RT @dallagliofdn: Day 2 well under way! #DallaglioCycleSlam #Stage1 #easyjet #cyclerepublic https://t.co/jklGlkEgLp,Tue May 31 10:01:17 +0000 2016,831125916,rt dallagliofdn day well way dallagliocycleslam stage1 easyjet cyclerepubl,0
737584738391625729,@Ryanair Greek character used for reservation.Now after check-in the names are translated wrong.Been waiting to chat for ages.What to do?,Tue May 31 10:01:19 +0000 2016,364792876,ryanair greek charact use reservation.now check-in name translat wrong.been wait chat ages.what,-1
737584739368865792,@Ryanair I need help with a name change for a boooking!,Tue May 31 10:01:20 +0000 2016,737583936558092288,ryanair need help name chang boook,0
737584747191242759,Night Light @KLM counts down days till kids see their parent #experiential #eventprofs #tkr https://t.co/y7936JMzIv https://t.co/GDIkPPjkaI,Tue May 31 10:01:22 +0000 2016,138459193,night light klm count day till kid see parent experienti eventprof tkr,-1
737584750710247425,Ryanair Set to Slash Prices to Gain Passengers | Spanish News in English - On The Pulse of Spain https://t.co/DED6zdxDUE,Tue May 31 10:01:22 +0000 2016,1962730376,ryanair set slash price gain passeng spanish news english on the puls spain,-1
737584784004644865,RT @Olsztynska: Ryanair zabierze nas z Szyman do Londynu. POTWIERDZONE INFO https://t.co/CibPyHtpHl https://t.co/AYOqZvbSkr,Tue May 31 10:01:30 +0000 2016,3260701119,rt olsztynska ryanair zabierz nas szyman londynu potwierdzon info,0
737584800056279040,RT @tompeck: In which Tristram Hunt argues Labour has become too posh. https://t.co/RAl0bNrIQY,Tue May 31 10:01:34 +0000 2016,212229592,rt tompeck in tristram hunt argu labour becom posh,-1
737584810357493761,RT @El_Cooperante: Revelan que deuda que mantiene el gobierno con Lufthansa asciende a 100 millones de dólares https://t.co/B8IxfWAWDw http…,Tue May 31 10:01:37 +0000 2016,59309827,rt el_cooperant revelan que deuda que mantien el gobierno con lufthansa asciend 100 millon de dólare http…,-1
737584817659740160,Revelan que deuda que mantiene el gobierno con Lufthansa asciende a 100 millones de dólares … https://t.co/bOgZNmbZjh,Tue May 31 10:01:38 +0000 2016,158012896,revelan que deuda que mantien el gobierno con lufthansa asciend 100 millon de dólare,-1
737584829990993921,A3. Met Brad Friedel on a @RyanAir flight &amp; Steven Caulker flying @easyJet. Surprised @Premierleague players use budget airlines! #TTOT,Tue May 31 10:01:41 +0000 2016,455678004,a3 met brad friedel ryanair flight amp steven caulker fli easyjet surpris premierleagu player use budget airlin ttot,0
737584840862621698,@roxytebbs @easyJet Soo upset! It was just them being awkward- they so could have let us on! Ruined the whole weekend!!!,Tue May 31 10:01:44 +0000 2016,414314779,roxytebb easyjet soo upset it awkward- could let us ruin whole weekend,-1
737584841365979140,"This is actually laughable, as they open the gates so late anyway! ⚡️ ""easyJet announce crackdown on latecomers""

https://t.co/d9YXcjNiFu",Tue May 31 10:01:44 +0000 2016,1374322208,this actual laughabl open gate late anyway ⚡️ `` easyjet announc crackdown latecom '',-1
737584845560287232,"Do you know why you feel more drunk on board a plane? 
#KLMblog https://t.co/jkQaUONRCj
RT @KLM https://t.co/YX4qxOW3jD",Tue May 31 10:01:45 +0000 2016,236572704,do know feel drunk board plane klmblog rt klm,-1
737584846504005635,Ryanair: CiaraAnne_Brody Hi please contact reservation centre for further assistance. AS,Tue May 31 10:01:45 +0000 2016,4496871736,ryanair ciaraanne_brodi hi pleas contact reserv centr assist as,0
737584848466903041,Ryanair: mikeyb0035 Hi yes you can change your flights for a different time during the year. AS,Tue May 31 10:01:46 +0000 2016,4496871736,ryanair mikeyb0035 hi yes chang flight differ time year as,0
737584859757961217,Buy #Lufthansa Air Miles at 1.95¢ per mile until 4:00am Jun 1st 2016 at https://t.co/7gujSkFl5u,Tue May 31 10:01:48 +0000 2016,1567847131,buy lufthansa air mile 1.95¢ per mile 4:00am jun 1st 2016,0
737584862933045248,"Ryanair: Visiting #Athens? Here's 7 must sees, all within walking distances. https://t.co/y41bSOW6Pk … https://t.co/Jd7HRZTCEj",Tue May 31 10:01:49 +0000 2016,4496871736,ryanair visit athen here 's must see within walk distanc,0
737584881761288192,"easyJet: jaspar_on_mars Hi, for live updates pls use our flight tracker:https://t.co/LSWxDx0DK6. Regards Thomas",Tue May 31 10:01:54 +0000 2016,4496871736,easyjet jaspar_on_mar hi live updat pls use flight tracker regard thoma,0
737584883841671168,"easyJet: sarah_church Hi, for live updates pls use our flight tracker:https://t.co/LSWxDx0DK6. Regards Thomas",Tue May 31 10:01:54 +0000 2016,4496871736,easyjet sarah_church hi live updat pls use flight tracker regard thoma,0
737584885754269697,"easyJet: RichardBradbur3 HI, I apologize for all the problems in Faro and for the wait. Hope the rest of the journey was good. BR, Alessand…",Tue May 31 10:01:55 +0000 2016,4496871736,easyjet richardbradbur3 hi apolog problem faro wait hope rest journey good br alessand…,-1
737584887583014913,easyJet: casanzs Hola Carlos! siento mucho el retraso de tu vuelo hay algo que pueda hacer por ti? Saludos Lorey,Tue May 31 10:01:55 +0000 2016,4496871736,easyjet casanz hola carlo siento mucho el retraso de tu vuelo hay algo que pueda hacer por ti saludo lorey,-1
737584889671733250,easyJet: lacricorti Hola Cristina! siento mucho el retraso de tu vuelo hay algo que pueda hacer por ti? Saludos Lorey,Tue May 31 10:01:56 +0000 2016,4496871736,easyjet lacricorti hola cristina siento mucho el retraso de tu vuelo hay algo que pueda hacer por ti saludo lorey,-1
737584891873787905,"easyJet: Shugga Hi Morgane,sorry for that.On busy flights it's not possible to fit all the bags into the cabin.Pls,see this:https://t.co/Xb…",Tue May 31 10:01:56 +0000 2016,4496871736,easyjet shugga hi morgan sorri that.on busi flight 's possibl fit bag cabin.pl see,0
737584893819949060,"easyJet: Rochanne09 Hi, sorry for the inconvenience. For all entitlements pls look into here: https://t.co/vBI5lw56PI
Regards
Thomas",Tue May 31 10:01:57 +0000 2016,4496871736,easyjet rochanne09 hi sorri inconveni for entitl pls look regard thoma,-1
737584895774445572,"easyJet: pacer142 Hi Neil! Sorry for that. I hope the issue was resolved quickly. If you have any query at the moment, just let us know. BR…",Tue May 31 10:01:57 +0000 2016,4496871736,easyjet pacer142 hi neil sorri hope issu resolv quick if queri moment let us know br…,0
737584897871609860,easyJet: lease_harris Hi! You can do it here &gt;https://t.co/SxqBZRuHLx  Or just give us a call up to 2h until departure &gt;https://t.co/RcSgVE…,Tue May 31 10:01:57 +0000 2016,4496871736,easyjet lease_harri hi you gt or give us call 2h departur gt,0
737584900199481346,easyJet: Like the look of #GOT’s Dorne? You can find your own slide of Westeros paradise in Seville! 🎬 #Destinatio… https://t.co/M0AxOyfvLe,Tue May 31 10:01:58 +0000 2016,4496871736,easyjet like look got dorn you find slide westero paradis sevill destinatio…,1
737584902191775744,"easyJet: TerrenceDowling Hi, thank you for the information and I apologize for the seats. Next time, check also: https://t.co/udtfKG1HwR
B…",Tue May 31 10:01:59 +0000 2016,4496871736,easyjet terrencedowl hi thank inform apolog seat next time check also b…,0
737584916548849664,#ScotlandNews EasyJet bans late boarding 30 minutes before flights https://t.co/xjpPGGoLgZ,Tue May 31 10:02:02 +0000 2016,1516126724,scotlandnew easyjet ban late board 30 minut flight,-1
737584917266079745,@British_Airways  Nice in France and Athènes Greece,Tue May 31 10:02:02 +0000 2016,2191371538,british_airway nice franc athèn greec,0
737584953584582658,"China Southern arrive à Toronto, fête sa coentreprise avec KLM https://t.co/uLsImTwXKr",Tue May 31 10:02:11 +0000 2016,103820647,china southern arriv toronto fête sa coentrepris avec klm,-1
737584966075179009,RT @paulinsky2: @APCUKingdom We customers would also like to confirm that we will continue our daily use of @British_Airways excellent serv…,Tue May 31 10:02:14 +0000 2016,344346923,rt paulinsky2 apcukingdom we custom would also like confirm continu daili use british_airway excel serv…,0
737584977978626054,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:02:17 +0000 2016,193904555,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737584997503139840,"RT @SpeedBird_NCL: 4 Good Reasons to Love the Boeing 747 - KLM Blog:
https://t.co/llMbYKE5Zw
#Aviation #Airline #Aircraft",Tue May 31 10:02:21 +0000 2016,45284825,rt speedbird_ncl good reason love boe 747 klm blog aviat airlin aircraft,1
737585012661325824,"RT @sommervillebbc: A typical day's weather in Scotland, view courtesy of @British_Airways https://t.co/b3zfrz0cTF",Tue May 31 10:02:25 +0000 2016,3065921459,rt sommervillebbc typic day 's weather scotland view courtesi british_airway,-1
737585017950343171,Venezuela’s isolation grows as Lufthansa cancels flights to Caracas  https://t.co/1hIXSXmmb2,Tue May 31 10:02:26 +0000 2016,3064277289,venezuela isol grow lufthansa cancel flight caraca,-1
737585020940914688,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:02:27 +0000 2016,1273753884,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737585047557967873,RT @OnThePulseSpain: Ryanair Set to Slash Prices to Gain Passengers | Spanish News in English - On The Pulse of Spain https://t.co/DED6zdxD…,Tue May 31 10:02:33 +0000 2016,71503799,rt onthepulsespain ryanair set slash price gain passeng spanish news english on the puls spain,-1
737585068277784576,"Hello @Ryanair How can I contact with you? Your online chat is never available, and I tried calling you, but no answer after 20 mins..urgent",Tue May 31 10:02:38 +0000 2016,3673840335,hello ryanair how contact your onlin chat never avail tri call answer 20 mins..urg,-1
737585081540218880,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:02:41 +0000 2016,138251982,rt runrunesweb latam airlin igual que lufthansa suspend temporalment sus vuelo venezuela,-1
737585087366074368,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:02:43 +0000 2016,2898524548,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737585109994377216,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:02:48 +0000 2016,706162460793966592,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737585114587140096,RT @EricSAVREUX: @lolorichard @MichelleBoitel1 @itele #AirFrance a été coulé le jour où Mitterand a fait racheter UTA 5 fois sa valeur norm…,Tue May 31 10:02:49 +0000 2016,358774423,rt ericsavreux lolorichard michelleboitel1 itel airfranc été coulé le jour où mitterand fait rachet uta foi sa valeur norm…,-1
737585121176354817,"@Sareyware not on KLM, they're just pathetic people 🙃",Tue May 31 10:02:51 +0000 2016,10247352,sareywar klm re pathet peopl,-1
737585181343649793,"Drake Tickets in Miami, Florida at @AmericanAir Arena: Ticket Process Has Drake &amp; Future Tickets at American..  https://t.co/2nnmdCqLCT",Tue May 31 10:03:05 +0000 2016,256187091,drake ticket miami florida americanair arena ticket process has drake amp futur ticket american..,0
737585181905682438,"@bicialmeria Hi, please check our flight tracker to know if they are flying:
https://t.co/3XXnDJwnhm
BR, Alessandro",Tue May 31 10:03:05 +0000 2016,38676903,bicialmeria hi pleas check flight tracker know fli br alessandro,0
737585196199903232,Bon plan - 80 destinations en promo avec @airfrance https://t.co/EdxGuQfy4H,Tue May 31 10:03:09 +0000 2016,47578834,bon plan 80 destin en promo avec airfranc,0
737585215216852992,"RT @CaptainWavey: Me, stuck in Dublin Airport because of unannounced delays by @Ryanair, trying to find info online
#RyanairFotoFriday http…",Tue May 31 10:03:13 +0000 2016,37996075,rt captainwavey me stuck dublin airport unannounc delay ryanair tri find info onlin ryanairfotofriday http…,-1
737585223806771200,@British_Airways please can you follow me so i can send a DM,Tue May 31 10:03:15 +0000 2016,303208316,british_airway pleas follow send dm,0
737585225761316864,RT @NoticiasVenezue: Venezuela debe a Lufthansa más de $100 millones https://t.co/Mu3JHVBGde,Tue May 31 10:03:16 +0000 2016,197180250,rt noticiasvenezu venezuela debe lufthansa más de 100 millon,0
737585283416227840,2h de retard et pas un mot d'excuse de l'équipage. @Ryanair ta ponctualité n'a d'égal que ton manque de respect pour tes passagers!,Tue May 31 10:03:29 +0000 2016,294193181,2h de retard et pas un mot d'excus de l'équipag ryanair ta ponctualité n'a d'égal que ton manqu de respect pour tes passag,-1
737585308640808970,Comparateur de voyages https://t.co/QK83Sv1zKf : Beautiful Bonaire #klm #klmdestination #… https://t.co/NKapaV4bGZ https://t.co/aJZfgJdtbi,Tue May 31 10:03:35 +0000 2016,704678817730838528,comparateur de voyag beauti bonair klm klmdestin,1
737585341033369600,RT @david_bychkov: easyJet: Freckled_Fiend You can check your entitlements when you hava a cancelled flight here &gt;https://t.co/9sgKK4EKsr H…,Tue May 31 10:03:43 +0000 2016,3172991259,rt david_bychkov easyjet freckled_fiend you check entitl hava cancel flight gt h…,-1
737585356015435776,"@stark_jerem @WaRTeK @easyJet C'est comme le "" Oh non ce matin je suis fatigué je dois prendre un vol pour Los Angeles #VDM "" D'acc D'acc 😂",Tue May 31 10:03:47 +0000 2016,1060053314,stark_jerem wartek easyjet c'est comm le `` oh non ce matin je sui fatigué je doi prendr un vol pour los angel vdm `` d'acc d'acc,0
737585356892033025,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:03:47 +0000 2016,2987617745,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737585357315670016,Latam becomes second airline to suspend Venezuela operations: Lufthansa has also suspended services to the co... https://t.co/TOL1a9VLQa,Tue May 31 10:03:47 +0000 2016,16882628,latam becom second airlin suspend venezuela oper lufthansa also suspend servic co ...,-1
737585357521182724,RT @Burton_James: Total joke from @British_Airways and @Gatwick_Airport. Flight to Faro delayed 2 hours due to a bit of rain. Muppets.,Tue May 31 10:03:47 +0000 2016,3172991259,rt burton_jam total joke british_airway gatwick_airport flight faro delay hour due bit rain muppet,-1
737585359442169859,"RT @all_airlines: British_Airways: D_Pittman84  Sorry to hear your flight was delayed, David. We've had a reduced flow rate due to the high…",Tue May 31 10:03:48 +0000 2016,3172991259,rt all_airlin british_airway d_pittman84 sorri hear flight delay david we ve reduc flow rate due high…,-1
737585373342142464,RT @Heeral_Patel: A3. Met Brad Friedel on a @RyanAir flight &amp; Steven Caulker flying @easyJet. Surprised @Premierleague players use budget a…,Tue May 31 10:03:51 +0000 2016,733065899570278401,rt heeral_patel a3 met brad friedel ryanair flight amp steven caulker fli easyjet surpris premierleagu player use budget a…,0
737585373920919553,"@telegraaf @ytekedejong Deze mensen weten wrsch. wat er staat te gebeuren bij KLM, anders stap je niet zo massaal op.",Tue May 31 10:03:51 +0000 2016,3994964542,telegraaf ytekedejong deze mensen weten wrsch wat er staat te gebeuren bij klm ander stap je niet zo massaal op,-1
737585381353226240,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/X2H9u4jcbB,Tue May 31 10:03:53 +0000 2016,161494412,rt periodicovzlano ¡más aislado lufthansa confirma que se va de venezuela,0
737585383144230918,@airfrance so this mean it may change? Can I get on earlier flight if so? I absolutely need to be in NY that day. Thanks,Tue May 31 10:03:53 +0000 2016,27028335,airfranc mean may chang can get earlier flight absolut need ny day thank,0
737585387812462593,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 10:03:54 +0000 2016,489909634,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737585398839287808,RT @Imaxballester: Martes! #TakeOff by @Ryanair #avgeek @Ines_Rubio @linwer @josechulopez1 @basquespotting @AviationZone24 @KarlosTorna htt…,Tue May 31 10:03:57 +0000 2016,436040716,rt imaxballest mart takeoff ryanair avgeek ines_rubio linwer josechulopez1 basquespot aviationzone24 karlostorna htt…,0
737585418321821696,"RT @nicolarsouil: Combien de #cice pour ne pas faire travailler une entreprise française déjà ?
#AirFrance https://t.co/U8d9aovOGp",Tue May 31 10:04:02 +0000 2016,556902767,rt nicolarsouil combien de cice pour ne pas fair travail une entrepris français déjà airfranc,-1
737585441763790850,@lufthansa Yes we have but we haven't heard back.Is there a phone number for customer relations? Everyone we speak to says they can't help.,Tue May 31 10:04:07 +0000 2016,298790264,lufthansa yes n't heard back.i phone number custom relat everyon speak say ca n't help,-1
737585467239976963,"RT @Ryanair: Did you know, in other countries, summer lasts longer than just 1 week? https://t.co/cgLkPqmZBx https://t.co/ixMxyHaKVM",Tue May 31 10:04:13 +0000 2016,400132853,rt ryanair did know countri summer last longer week,-1
737585469022572545,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:04:14 +0000 2016,520057307,rt british_airway where europ bring back happi holiday memori traveltuesday,-1
737585488056307712,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/rgyY7nrH42 https://t.co/V0cDVvcjYG,Tue May 31 10:04:18 +0000 2016,225647847,venezuela le debe lufthansa más de 100 millon de dólare,-1
737585489771798528,"RT @sommervillebbc: A typical day's weather in Scotland, view courtesy of @British_Airways https://t.co/b3zfrz0cTF",Tue May 31 10:04:19 +0000 2016,159279611,rt sommervillebbc typic day 's weather scotland view courtesi british_airway,-1
737585508570660865,"RT @NickFerrariLBC: EasyJet wants to charge £80 if we're late. Ok, so long as we can charge them the same when they're 30 minutes late taki…",Tue May 31 10:04:23 +0000 2016,234407271,rt nickferrarilbc easyjet want charg £80 re late ok long charg re 30 minut late taki…,-1
737585510961451008,"#AlertaVoyages @FlydiscountBiz
Après Lufthansa, LATAM Airlines suspend ses vols vers le Venezuela https://t.co/un7OXZyYic via @FRANCE24",Tue May 31 10:04:24 +0000 2016,327979462,alertavoyag flydiscountbiz aprè lufthansa latam airlin suspend ses vol ver le venezuela via france24,0
737585533702963201,"@British_Airways My issue is boarding is an hour before we have a slot - reduces gate staff cost, fries customers.",Tue May 31 10:04:29 +0000 2016,20344269,british_airway my issu board hour slot reduc gate staff cost fri custom,-1
737585557459472384,RT @josegbricenot: La revolución impulsa el turismo: Se van de Venezuela las aerolíneas Lufthansa y Latam https://t.co/0oLfmwsLa3,Tue May 31 10:04:35 +0000 2016,109137046,rt josegbricenot la revolución impulsa el turismo se van de venezuela las aerolínea lufthansa latam,-1
737585567446093825,RT @noticius: Venezuela debe a Lufthansa más de $100 millones https://t.co/OvRGDL1XjX,Tue May 31 10:04:37 +0000 2016,2630043557,rt noticius venezuela debe lufthansa más de 100 millon,0
737585575406899202,La mayor aerolínea latinoamericana suspende vuelos a Venezuela como ya han hecho Lufthansa... https://t.co/SyRtwsGzYW via @jcvelezuribe,Tue May 31 10:04:39 +0000 2016,2965913824,la mayor aerolínea latinoamericana suspend vuelo venezuela como ya han hecho lufthansa ... via jcvelezurib,0
737585580469424128,RT @TheEveningTimes: EasyJet to stop passengers boarding with under 30 minutes to take-off  https://t.co/Wc5nWuxPPl,Tue May 31 10:04:40 +0000 2016,33936138,rt theeveningtim easyjet stop passeng board 30 minut take-off,-1
737585604955770880,"RT @EtihadAirways: #FirstClass guest, Valter Alves Nunes discusses his meal preferences with the Inflight Chef.
What would you order? https…",Tue May 31 10:04:46 +0000 2016,2987617745,rt etihadairway firstclass guest valter alv nune discuss meal prefer inflight chef what would order https…,0
737585634148126720,Revelan que deuda que mantiene el gobierno con Lufthansa asciende a 100 millones de dólares … https://t.co/pwfj3O5lqE,Tue May 31 10:04:53 +0000 2016,2380794104,revelan que deuda que mantien el gobierno con lufthansa asciend 100 millon de dólare,-1
737585655245459458,Si! Y lufthansa que? RIDÍCULA!! https://t.co/FfTiMaepD2,Tue May 31 10:04:58 +0000 2016,95943454,si lufthansa que ridícula,-1
737585679127846912,Reducere la biletele de avion cumpărate AZI de la Ryanair - https://t.co/SgLX41WHVk https://t.co/E9ekAQSoOq,Tue May 31 10:05:04 +0000 2016,193752120,reducer la biletel de avion cumpărat azi de la ryanair,0
737585707485528064,Shock death of Qantas 'confessions' author - https://t.co/gR5xgTFpcx https://t.co/9PJpzD4TCn  #fb,Tue May 31 10:05:11 +0000 2016,211212450,shock death qanta confess author fb,-1
737585715932844039,RT @morandavid: Felicitaciones @NicolasMaduro Lufthansa anuncia que no volará hasta acá. Igual Latam. La IATA dice que tu gobierno les debe…,Tue May 31 10:05:13 +0000 2016,155717361,rt morandavid felicitacion nicolasmaduro lufthansa anuncia que volará hasta acá igual latam la iata dice que tu gobierno les debe…,0
737585718659186689,RT @RFI: Lufthansa et Latam suspendent leurs vols en direction du Venezuela https://t.co/V71KRt0D3s https://t.co/GvFTPP4bfh,Tue May 31 10:05:13 +0000 2016,1377244404,rt rfi lufthansa et latam suspend leur vol en direct du venezuela,0
737585733146284033,RT @morandavid: Felicitaciones @NicolasMaduro Lufthansa anuncia que no volará hasta acá. Igual Latam. La IATA dice que tu gobierno les debe…,Tue May 31 10:05:17 +0000 2016,279794277,rt morandavid felicitacion nicolasmaduro lufthansa anuncia que volará hasta acá igual latam la iata dice que tu gobierno les debe…,0
737585739622289410,@EtihadAirways  DEAR SIR MY ELDER BRO AND MY SIS FLYING IN ETIHAD TWICE ONLY MY SELF WAITING FOR VISIT ABROAD.,Tue May 31 10:05:18 +0000 2016,980483466,etihadairway dear sir my elder bro and my sis fli in etihad twice onli my self wait for visit abroad,-1
737585740649897985,"Tøvete og dårlig artikkel i @Aftenposten - 
Slik var statsministerens strategi for å legge Rygge-skylden på Ryanair
https://t.co/qom08eEvza",Tue May 31 10:05:18 +0000 2016,399552743,tøvete og dårlig artikkel aftenposten slik var statsministeren strategi legg rygge-skylden på ryanair,-1
737585749193723905,RT @nelsonbocaranda: Vocero de @lufthansa en @questCNN:Hemos descontado como perdida €130 Millones en últimos 2 años.No hay condiciones.Si…,Tue May 31 10:05:20 +0000 2016,1635335544,rt nelsonbocaranda vocero de lufthansa en questcnn hemo descontado como perdida €130 millon en último años.no hay condiciones.si…,-1
737585805158273026,Well Ryanair the Flightstats show you made it with 5 minutes to spare saving you 400 euros per passenger LUCKY for you UNLUCKY for me,Tue May 31 10:05:34 +0000 2016,572097628,well ryanair flightstat show made minut spare save 400 euro per passeng lucki unlucki,-1
737585830798102528,Lufthansa et Latam suspendent leurs vols en direction du Venezuela https://t.co/LLbXO8z59t,Tue May 31 10:05:40 +0000 2016,24481831,lufthansa et latam suspend leur vol en direct du venezuela,-1
737585837286641664,RT @Patrullero_14: Revelan que deuda que mantiene el gobierno con Lufthansa asciende a 100 millones de dólares … https://t.co/pwfj3O5lqE,Tue May 31 10:05:41 +0000 2016,49956202,rt patrullero_14 revelan que deuda que mantien el gobierno con lufthansa asciend 100 millon de dólare,-1
737585891389018113,"Die Einkaufstour geht weiter
Chinesen schlagen bei Air France-KLM zu
https://t.co/0fZBcx4GkJ",Tue May 31 10:05:54 +0000 2016,3140442567,die einkaufstour geht weiter chinesen schlagen bei air france-klm zu,-1
737585912142385153,Te harde landing KLM-toestel door fout piloten https://t.co/w3eiVpY2Ql,Tue May 31 10:05:59 +0000 2016,86480873,te hard land klm-toestel door fout piloten,-1
737585949069049856,RT @la_patilla: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/uwVd4yMi6M https://t.co/p5dGlM3k1f,Tue May 31 10:06:08 +0000 2016,110856032,rt la_patilla venezuela le debe lufthansa más de 100 millon de dólare,0
737585971709911042,"EtihadAirways: DJ_Banks85 Hi there, can you please provide us your booking reference by direct message so we  can assist you further. Thank…",Tue May 31 10:06:13 +0000 2016,3031204060,etihadairway dj_banks85 hi pleas provid us book refer direct messag assist thank…,0
737585973555384321,EtihadAirways: patelimtiyazabd Can't wait to see you on board! Flying #Reimagined *Jiaqi,Tue May 31 10:06:14 +0000 2016,3031204060,etihadairway patelimtiyazabd ca n't wait see board fli reimagin *jiaqi,-1
737585973089837056,"@Phillipbm Hello, no strike notice for now, so no impact on our flight program. Check your flight updates on https://t.co/YtKnMU9RKi.",Tue May 31 10:06:14 +0000 2016,388952247,phillipbm hello strike notic impact flight program check flight updat,0
737585974801141762,"RT @hafizhamidun: Full time job - flyer. 
@klm https://t.co/0pubfe8k0z https://t.co/gWsg5wzVj4",Tue May 31 10:06:14 +0000 2016,3244447771,rt hafizhamidun full time job flyer klm,-1
737586004287053825,RT @easyJet: Like the look of #GOT’s Dorne? You can find your own slide of Westeros paradise in Seville! 🎬 #DestinationOfTheWeek https://t.…,Tue May 31 10:06:21 +0000 2016,3169918175,rt easyjet like look got dorn you find slide westero paradis sevill destinationoftheweek,1
737586020179312646,EasyJet introduces new '30 minute rule' https://t.co/vsC3vUHXfW,Tue May 31 10:06:25 +0000 2016,4846790602,easyjet introduc new 30 minut rule,-1
737586028135911424,"@Ryanair Made a complaint via your website 8 weeks ago about transphobia, no response. Complaint has been ""lost"". This is not acceptable.",Tue May 31 10:06:27 +0000 2016,19837967,ryanair made complaint via websit week ago transphobia respons complaint `` lost '' this accept,-1
737586033970184192,"RT @NickFerrariLBC: EasyJet wants to charge £80 if we're late. Ok, so long as we can charge them the same when they're 30 minutes late taki…",Tue May 31 10:06:28 +0000 2016,58217312,rt nickferrarilbc easyjet want charg £80 re late ok long charg re 30 minut late taki…,-1
737586034200825857,@jaireis De bagageafhandelaar was KLM Ground Services. Hoe laat heb je uiteindelijk je bagage kunnen afhalen? ^FEG,Tue May 31 10:06:28 +0000 2016,8279892,jairei de bagageafhandelaar klm ground servic hoe laat heb je uiteindelijk je bagag kunnen afhalen ^feg,-1
737586034699993088,RT @noticiaaldia: Venezuela debe a Lufthansa más de $100 millones https://t.co/qkfFwtcryd,Tue May 31 10:06:29 +0000 2016,138936368,rt noticiaaldia venezuela debe lufthansa más de 100 millon,0
737586048650215425,@Ryanair no bus tho pilot radioed ahead we were early people from our group who went to Liverpool airport got back to Yorkshire before us!,Tue May 31 10:06:32 +0000 2016,149117497,ryanair bus tho pilot radio ahead earli peopl group went liverpool airport got back yorkshir us,-1
737586095462875136,"@British_Airways Was booked through Airbus. Not sure if it was done through the manage my booking, but as far as I know, I'm on the flight.",Tue May 31 10:06:43 +0000 2016,19837149,british_airway was book airbus not sure done manag book far know 'm flight,-1
737586116073660417,EasyJet will now reject passengers who arrive less than 30 minutes before flight https://t.co/TYvLrnsBVL,Tue May 31 10:06:48 +0000 2016,1432772012,easyjet reject passeng arriv less 30 minut flight,-1
737586116182704129,"@British_Airways If i fly AA, do i earn same level of tier points as i would on BA flight (assuming same class of ticket)?",Tue May 31 10:06:48 +0000 2016,107205088,british_airway if fli aa earn level tier point would ba flight assum class ticket,0
737586117440983040,RT @dallagliofdn: Day 2 well under way! #DallaglioCycleSlam #Stage1 #easyjet #cyclerepublic https://t.co/jklGlkEgLp,Tue May 31 10:06:48 +0000 2016,3648670212,rt dallagliofdn day well way dallagliocycleslam stage1 easyjet cyclerepubl,0
737586128899866625,EasyJet will now reject passengers who arrive less than 30 minutes before flight https://t.co/DeSui60J7h,Tue May 31 10:06:51 +0000 2016,399715417,easyjet reject passeng arriv less 30 minut flight,-1
737586140723580928,EasyJet will now reject passengers who arrive less than 30 minutes before flight https://t.co/1pHXXfrNGZ,Tue May 31 10:06:54 +0000 2016,799080984,easyjet reject passeng arriv less 30 minut flight,-1
